index,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
10941,751,YISHUN ST 72,12,1983,Y,Y,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,1.427611888,103.8342684,NEE SOON CENTRAL GREEN,751 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760751,760751,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10942,752,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,72,0,0,0,12,60,0,0,0,0,0,0,0,1.39227305,103.7474251,NIL,752 CHOA CHU KANG NORTH 5 SINGAPORE 680752,680752,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10943,752,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,70,0,0,0,0,0,70,0,0,0,0,0,0,1.348527627,103.6994288,NIL,752 JURONG WEST STREET 74 SINGAPORE 640752,640752,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10944,752,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,63,0,0,0,33,30,0,0,0,0,0,0,0,1.377835206,103.9345825,NIL,752 PASIR RIS STREET 71 SINGAPORE 510752,510752,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10945,752,WOODLANDS CIRCLE,12,1996,Y,N,N,N,N,N,WL,115,0,0,0,71,44,0,0,0,0,0,0,0,1.44560469,103.7949086,NIL,752 WOODLANDS CIRCLE SINGAPORE 730752,730752,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10946,752,YISHUN ST 72,12,1983,Y,N,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,1.427237612,103.8340502,NEE SOON CENTRAL GREEN,752 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760752,760752,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10947,753,CHOA CHU KANG NTH 5,11,1994,Y,N,N,Y,N,N,CCK,40,0,0,0,0,0,40,0,0,0,0,0,0,1.392375349,103.7469373,HDB PUBLIC SHELTERS,753 CHOA CHU KANG NORTH 5 HDB PUBLIC SHELTERS SINGAPORE 680753,680753,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10948,753,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,53,0,0,0,0,0,53,0,0,0,0,0,0,1.348456601,103.699949,NIL,753 JURONG WEST STREET 74 SINGAPORE 640753,640753,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10949,753,PASIR RIS ST 71,16,1994,Y,N,N,Y,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0,1.377153628,103.9344804,HDB PUBLIC SHELTERS,753 PASIR RIS STREET 71 HDB PUBLIC SHELTERS SINGAPORE 510753,510753,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10950,753,WOODLANDS CIRCLE,12,1996,Y,N,N,N,N,N,WL,104,0,0,0,60,44,0,0,0,0,0,0,0,1.44580506,103.7946403,NIL,753 WOODLANDS CIRCLE SINGAPORE 730753,730753,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10951,753,YISHUN ST 72,4,1985,Y,N,N,N,N,N,YS,23,0,0,22,0,1,0,0,0,0,0,0,0,1.426987042,103.8346275,NIL,753 YISHUN STREET 72 SINGAPORE 760753,760753,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10952,754,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,48,0,0,0,0,0,48,0,0,0,0,0,0,1.392298412,103.7466031,NIL,754 CHOA CHU KANG NORTH 5 SINGAPORE 680754,680754,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10953,754,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0,1.348664926,103.7003771,NIL,754 JURONG WEST STREET 74 SINGAPORE 640754,640754,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10954,754,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0,1.377189781,103.9340798,NIL,754 PASIR RIS STREET 71 SINGAPORE 510754,510754,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10955,754,WOODLANDS CIRCLE,12,1996,Y,N,N,Y,N,N,WL,115,0,0,0,71,44,0,0,0,0,0,0,0,1.445289017,103.7939288,NIL,754 WOODLANDS CIRCLE SINGAPORE 731754,731754,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10956,754,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,1.426888592,103.834067,NIL,754 YISHUN STREET 72 SINGAPORE 760754,760754,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10957,754A,CHOA CHU KANG NTH 5,6,1994,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392795614,103.7467316,MULTI STOREY CAR PARK,754A CHOA CHU KANG NORTH 5 MULTI STOREY CAR PARK SINGAPORE 681754,681754,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10958,754A,PASIR RIS ST 71,1,1995,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377513839,103.9344137,NIL,754A PASIR RIS STREET 71 SINGAPORE 511754,511754,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10959,754A,WOODLANDS CIRCLE,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445518323,103.7937927,NIL,754A WOODLANDS CIRCLE SINGAPORE 730754,730754,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10960,755,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,48,0,0,0,0,0,48,0,0,0,0,0,0,1.392366688,103.7459848,NIL,755 CHOA CHU KANG NORTH 5 SINGAPORE 680755,680755,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10961,755,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,100,0,0,0,58,42,0,0,0,0,0,0,0,1.348403591,103.7008452,NIL,755 JURONG WEST STREET 74 SINGAPORE 640755,640755,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10962,755,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0,1.377470617,103.9337038,NIL,755 PASIR RIS STREET 71 SINGAPORE 510755,510755,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10963,755,WOODLANDS AVE 4,12,1996,Y,N,N,Y,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0,1.445299651,103.7932697,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 755 (CC),755 WOODLANDS AVENUE 4 PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 755 (CC) SINGAPORE 730755,730755,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10964,755,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,158,0,0,0,100,58,0,0,0,0,0,0,0,1.427078207,103.8327061,NIL,755 YISHUN STREET 72 SINGAPORE 760755,760755,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10965,756,CHOA CHU KANG NTH 5,11,1994,Y,N,N,N,N,N,CCK,40,0,0,0,0,0,40,0,0,0,0,0,0,1.392487757,103.7456787,NIL,756 CHOA CHU KANG NORTH 5 SINGAPORE 680756,680756,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10966,756,JURONG WEST ST 74,15,1994,Y,N,N,Y,N,N,JW,112,0,0,0,42,70,0,0,0,0,0,0,0,1.349326757,103.7007218,NIL,756 JURONG WEST STREET 74 SINGAPORE 640756,640756,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10967,756,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0,1.37781592,103.9333326,NIL,756 PASIR RIS STREET 71 SINGAPORE 510756,510756,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10968,756,WOODLANDS AVE 4,12,1996,Y,N,N,Y,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0,1.44572145,103.7931931,HDB PUBLIC SHELTERS,756 WOODLANDS AVENUE 4 HDB PUBLIC SHELTERS SINGAPORE 730756,730756,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10969,756,YISHUN ST 72,12,1984,Y,N,N,N,N,N,YS,136,0,0,0,136,0,0,0,0,0,0,0,0,1.426568766,103.8332432,NIL,756 YISHUN STREET 72 SINGAPORE 760756,760756,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10970,757,CHOA CHU KANG NTH 5,13,1994,Y,N,N,Y,N,N,CCK,46,0,0,0,0,0,46,0,0,0,0,0,0,1.39284801,103.7459142,ACE @ WORK ENRICHMENT PTE LTD,757 CHOA CHU KANG NORTH 5 ACE @ WORK ENRICHMENT PTE LTD SINGAPORE 680757,680757,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10971,757,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,98,0,0,0,42,56,0,0,0,0,0,0,0,1.349677081,103.7007741,NIL,757 JURONG WEST STREET 74 SINGAPORE 640757,640757,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10972,757,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0,1.37717717,103.9335798,NIL,757 PASIR RIS STREET 71 SINGAPORE 510757,510757,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10973,757,WOODLANDS AVE 4,12,1996,Y,N,N,N,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0,1.446210102,103.7945985,NIL,757 WOODLANDS AVENUE 4 SINGAPORE 730757,730757,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10974,757,YISHUN ST 72,12,1985,Y,N,N,Y,N,N,YS,110,0,0,0,48,62,0,0,0,0,0,0,0,1.426510753,103.8342847,NIL,757 YISHUN STREET 72 SINGAPORE 760757,760757,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10975,757A,PASIR RIS ST 71,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377241852,103.9330756,NIL,757A PASIR RIS STREET 71 SINGAPORE 511757,511757,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10976,757A,WOODLANDS AVE 4,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446072338,103.7938872,MULTI STOREY CAR PARK,757A WOODLANDS AVENUE 4 MULTI STOREY CAR PARK SINGAPORE 731757,731757,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10977,757B,PASIR RIS ST 71,1,1995,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376870589,103.9337181,NIL,757B PASIR RIS STREET 71 SINGAPORE 512757,512757,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10978,758,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,51,0,0,0,0,0,51,0,0,0,0,0,0,1.393171515,103.7461337,NIL,758 CHOA CHU KANG NORTH 5 SINGAPORE 680758,680758,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10979,758,JURONG WEST ST 74,12,1994,Y,N,N,N,N,N,JW,70,0,0,0,48,22,0,0,0,0,0,0,0,1.350154946,103.7003472,NIL,758 JURONG WEST STREET 74 SINGAPORE 640758,640758,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10980,758,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0,1.376824237,103.9333195,NIL,758 PASIR RIS STREET 71 SINGAPORE 510758,510758,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10981,758,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,115,0,0,0,71,44,0,0,0,0,0,0,0,1.445793293,103.7954527,NIL,758 WOODLANDS AVENUE 6 SINGAPORE 730758,730758,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10982,758,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,110,0,0,0,48,62,0,0,0,0,0,0,0,1.426029527,103.8342661,NIL,758 YISHUN STREET 72 SINGAPORE 760758,760758,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10983,759,CHOA CHU KANG NTH 5,13,1994,Y,Y,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0,1.393218582,103.7467408,HDB PUBLIC SHELTERS,759 CHOA CHU KANG NORTH 5 HDB PUBLIC SHELTERS SINGAPORE 680759,680759,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10984,759,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,84,0,0,0,42,42,0,0,0,0,0,0,0,1.350144909,103.6997042,NIL,759 JURONG WEST STREET 74 SINGAPORE 640759,640759,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
10985,759,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,74,0,0,0,37,37,0,0,0,0,0,0,0,1.37647221,103.9327618,NIL,759 PASIR RIS STREET 71 SINGAPORE 510759,510759,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10986,759,WOODLANDS AVE 6,12,1996,Y,Y,N,N,N,N,WL,110,0,0,0,66,44,0,0,0,0,0,0,0,1.446475497,103.7954157,HDB PUBLIC SHELTERS,759 WOODLANDS AVENUE 6 HDB PUBLIC SHELTERS SINGAPORE 730759,730759,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10987,759,YISHUN ST 72,12,1984,Y,Y,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,1.426246007,103.8332335,NIL,759 YISHUN STREET 72 SINGAPORE 760759,760759,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
10988,759A,WOODLANDS AVE 6,6,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446602397,103.7960425,MULTI STOREY CAR PARK,759A WOODLANDS AVENUE 6 MULTI STOREY CAR PARK SINGAPORE 731759,731759,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
10989,76,BEDOK NTH RD,14,1977,Y,Y,N,Y,N,N,BD,207,0,0,206,0,1,0,0,0,0,0,0,0,1.328306499,103.9420657,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 76 (CC),76 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 76 (CC) SINGAPORE 460076,460076,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
10990,76,GUAN CHUAN ST,3,1937,Y,N,N,N,N,N,BM,42,0,0,8,34,0,0,0,0,0,0,0,0,1.283036951,103.8317782,TIONG BAHRU ESTATE,76 GUAN CHUAN STREET TIONG BAHRU ESTATE SINGAPORE 160076,160076,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
10991,76,LOR LIMAU,16,1972,Y,N,N,Y,N,N,KWN,208,0,0,206,0,2,0,0,0,0,0,0,0,1.325024279,103.8542321,WHAMPOA SPRING,76 LORONG LIMAU WHAMPOA SPRING SINGAPORE 320076,320076,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
10992,76,MARINE DR,14,1975,Y,N,N,N,N,N,MP,104,0,0,0,104,0,0,0,0,0,0,0,0,1.302936441,103.9077367,MARINE DRIVE VIEW,76 MARINE DRIVE MARINE DRIVE VIEW SINGAPORE 440076,440076,3,MARINE PARADE,MPSZ03,MARINE PARADE,MP,CENTRAL REGION,CR
10993,76,PASIR RIS TER,1,1976,Y,N,N,N,N,N,PRC,1,0,0,0,0,0,0,0,0,0,0,0,0,1.382641518,103.9433694,PASIR RIS BEACH PARK,76 PASIR RIS TERRACE PASIR RIS BEACH PARK SINGAPORE 518720,518720,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
10994,76,REDHILL RD,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.288637913,103.8163371,NIL,76 REDHILL ROAD SINGAPORE 150076,150076,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10995,76,TELOK BLANGAH DR,13,1977,Y,N,N,Y,N,N,BM,240,0,91,0,0,0,0,0,0,0,149,0,0,1.274383638,103.8087418,NIL,76 TELOK BLANGAH DRIVE SINGAPORE 100076,100076,13,TELOK BLANGAH DRIVE,BMSZ13,BUKIT MERAH,BM,CENTRAL REGION,CR
10996,76A,REDHILL RD,30,2004,Y,N,N,N,N,N,BM,174,0,0,0,116,58,0,0,0,0,0,0,0,1.28871632,103.8168546,NIL,76A REDHILL ROAD SINGAPORE 151076,151076,3,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
10997,760,BEDOK RESERVOIR VIEW,1,1999,N,Y,N,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336464515,103.9352158,NIL,760 BEDOK RESERVOIR VIEW SINGAPORE 470760,470760,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
10998,760,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,72,0,0,0,12,60,0,0,0,0,0,0,0,1.393027127,103.7472725,NIL,760 CHOA CHU KANG NORTH 5 SINGAPORE 680760,680760,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
10999,760,JURONG WEST ST 74,15,1994,Y,N,N,Y,N,N,JW,56,0,0,0,0,0,56,0,0,0,0,0,0,1.349425459,103.6997822,HDB PUBLIC SHELTERS,760 JURONG WEST STREET 74 HDB PUBLIC SHELTERS SINGAPORE 640760,640760,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11000,760,PASIR RIS ST 71,16,1995,Y,Y,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0,1.376400198,103.9335398,PRO-TEACH BEFORE & AFTER SCHOOL CARE (PASIR RIS),760 PASIR RIS STREET 71 PRO-TEACH BEFORE & AFTER SCHOOL CARE (PASIR RIS) SINGAPORE 510760,510760,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
11001,760,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0,1.446823183,103.7965421,NIL,760 WOODLANDS AVENUE 6 SINGAPORE 730760,730760,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
11002,760,YISHUN ST 72,12,1985,Y,N,N,Y,N,N,YS,158,0,0,0,100,58,0,0,0,0,0,0,0,1.425794855,103.8327247,NIL,760 YISHUN STREET 72 SINGAPORE 760760,760760,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
11003,760A,BEDOK RESERVOIR VIEW,1,1999,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336537862,103.9349874,NIL,760A BEDOK RESERVOIR VIEW SINGAPORE 471760,471760,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
11004,760A,JURONG WEST ST 74,6,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349593902,103.700194,MULTI STOREY CAR PARK,760A JURONG WEST STREET 74 MULTI STOREY CAR PARK SINGAPORE 641760,641760,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11005,760B,JURONG WEST ST 74,1,1994,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349118423,103.7001661,NIL,760B JURONG WEST STREET 74 SINGAPORE 642760,642760,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11006,761,BEDOK RESERVOIR VIEW,18,1999,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0,1.336181973,103.9340432,LONGVALE,761 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470761,470761,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
11007,761,CHOA CHU KANG NTH 5,13,1994,Y,N,N,N,N,N,CCK,72,0,0,0,12,60,0,0,0,0,0,0,0,1.393077884,103.7478449,NIL,761 CHOA CHU KANG NORTH 5 SINGAPORE 680761,680761,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
11008,761,JURONG WEST ST 74,15,1994,Y,N,N,N,N,N,JW,53,0,0,0,0,0,53,0,0,0,0,0,0,1.349040312,103.6994598,NIL,761 JURONG WEST STREET 74 SINGAPORE 640761,640761,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11009,761,PASIR RIS ST 71,16,1994,Y,N,N,N,N,N,PRC,76,0,0,0,39,37,0,0,0,0,0,0,0,1.376101931,103.9338673,NIL,761 PASIR RIS STREET 71 SINGAPORE 510761,510761,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
11010,761,WOODLANDS AVE 6,12,1996,Y,N,N,Y,N,N,WL,99,0,0,0,55,44,0,0,0,0,0,0,0,1.446575658,103.7968617,NIL,761 WOODLANDS AVENUE 6 SINGAPORE 730761,730761,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
11011,761,YISHUN ST 72,4,1985,Y,Y,N,N,N,N,YS,30,0,0,21,9,0,0,0,0,0,0,0,0,1.425398424,103.833259,UOB YISHUN STREET 72,761 YISHUN STREET 72 UOB YISHUN STREET 72 SINGAPORE 760761,760761,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
11012,761A,BEDOK RESERVOIR VIEW,4,1998,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335920157,103.9344457,MULTI STOREY CAR PARK,761A BEDOK RESERVOIR VIEW MULTI STOREY CAR PARK SINGAPORE 471761,471761,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
11013,762,BEDOK RESERVOIR VIEW,18,1998,Y,N,N,N,N,N,BD,155,0,0,0,87,68,0,0,0,0,0,0,0,1.33621989,103.9343276,LONGVALE,762 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470762,470762,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
11014,762,CHOA CHU KANG NTH 5,16,1995,Y,N,N,N,N,N,CCK,90,0,0,0,60,30,0,0,0,0,0,0,0,1.39239491,103.7486365,NIL,762 CHOA CHU KANG NORTH 5 SINGAPORE 680762,680762,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
11015,762,JURONG WEST ST 75,2,1995,N,Y,N,N,N,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348741647,103.6977396,UOB GEK POH SHOPPING CENTRE,762 JURONG WEST STREET 75 UOB GEK POH SHOPPING CENTRE SINGAPORE 640762,640762,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11016,762,PASIR RIS ST 71,15,1994,Y,N,N,N,N,N,PRC,72,0,0,0,36,36,0,0,0,0,0,0,0,1.375670202,103.9339316,NIL,762 PASIR RIS STREET 71 SINGAPORE 510762,510762,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
11017,762,WOODLANDS AVE 6,12,1996,Y,N,N,N,N,N,WL,114,0,0,0,70,44,0,0,0,0,0,0,0,1.446027317,103.796072,NIL,762 WOODLANDS AVENUE 6 SINGAPORE 730762,730762,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
11018,762,YISHUN ST 72,12,1985,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0,1.425687412,103.8340076,NIL,762 YISHUN STREET 72 SINGAPORE 760762,760762,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
11019,762A,CHOA CHU KANG NTH 5,5,1995,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392607595,103.7491449,MULTI STOREY CAR PARK,762A CHOA CHU KANG NORTH 5 MULTI STOREY CAR PARK SINGAPORE 681762,681762,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
11020,762A,JURONG WEST ST 75,5,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349038917,103.6979191,MULTI STOREY CAR PARK,762A JURONG WEST STREET 75 MULTI STOREY CAR PARK SINGAPORE 641762,641762,8,YUNNAN,JWSZ08,JURONG WEST,JW,WEST REGION,WR
11021,762A,PASIR RIS ST 71,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376029828,103.9333498,NIL,762A PASIR RIS STREET 71 SINGAPORE 511762,511762,2,PASIR RIS WEST,PRSZ02,PASIR RIS,PR,EAST REGION,ER
11022,762A,WOODLANDS AVE 6,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446313315,103.7958847,NIL,762A WOODLANDS AVENUE 6 SINGAPORE 731762,731762,3,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
11023,763,BEDOK RESERVOIR VIEW,18,1998,Y,Y,N,N,N,N,BD,153,0,0,0,85,68,0,0,0,0,0,0,0,1.336072095,103.9348306,LONGVALE,763 BEDOK RESERVOIR VIEW LONGVALE SINGAPORE 470763,470763,2,BEDOK RESERVOIR,BDSZ02,BEDOK,BD,EAST REGION,ER
11024,763,CHOA CHU KANG NTH 5,16,1995,Y,N,N,N,N,N,CCK,90,0,0,0,60,30,0,0,0,0,0,0,0,1.392848536,103.7485572,NIL,763 CHOA CHU KANG NORTH 5 SINGAPORE 680763,680763,5,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
